Ulasan,Label
jahit muas,Neutral
harga miring kualitas miring yah salah gua harap bikin kecewa layan estimasi kirim jakarta bekas apa alas wajar official store,Tidak Puas
barang bagus kemas rapi,Puas
bagus kelas brand lokal build quality lumayan bagus jahit bilang rapih pakai nyaman kilas liat dri dar warna putih krem dri aksen batik mantap,Puas
bagus sesuai pokok sorry telat makasih,Puas
rekomend banget sepatu beli kecewa,Tidak Puas
mntp,Neutral
waaa udah ken sepatu aerostreet ken soldout bagus bangeeeet sukses buka outlet biar nyoba langsung,Puas
sepatu bagus keren recomended sizingnya gak akurat pake downsize sempit real size oke,Puas
sepatu bagus insolenya empuk recomended perhati sizingnya size chartnya kalo pake adidasnike gak downsize sesuai aja,Puas
sepatu aerostreet kaget bahan enak bgt dapet kek gin worth banget sih,Puas
hari estimasi kirim lumayan sesuai harga btw putih susu,Puas
mantappppp kirim alot,Puas
sepatu baguss warna jga bgus weeii salah pilih size bantu jga adminnya adminnya gercep trus baikk thanku min,Tidak Puas
jos,Puas
kerenbagusssukuran pasmantapp pokok,Puas
layan keren langsung bls ramah banget layan mutu oke ngurangi nilai gara kirim keren sepatu banyakin size,Puas
warna desainmodelnya suka banget slewahnya utk aspek nyaman bahan sol harap,Puas
keren poko dah bintang,Puas
sepatu bagus motif batik harga jangkau suka banget terima kasih aerostreet next beli series,Puas
terima kasih aerostreet sepatu oke bgt bayar nanti series makasih,Puas
keren maximal eriawan,Puas
keren bgtpuas harga segitu barang,Puas
mantapp,Puas
model keren pas kaki langgan,Puas
sepatu bagus sesuai ekspektasi packaging aman gaada bubble wrap samsek pas sampe rumah plastik kotak udah rusak,Puas
bagus,Puas
sepatu adminnya kerenn,Puas
mantap sesuai gambar cuman kalo pake kaoskaki asa gerah aja sisa nyaman sih,Puas
keren ukur pas,Puas
keren ukur pas banget model adain ukur donk gan thx,Puas
maju produksi negeri,Neutral
motif batik keren suka kena sisa lem benang rapih potong,Puas
bagus,Puas
barang bagus nih,Puas
barang bagus nih,Puas
model kerennn banget mantap,Puas
barang sesuai deskripsi dipacking aman pas kaki mantol,Puas
sepatu bagusnyaman pakaiworth harga,Puas
keren sepatunyatp minus finnising benang rapi,Puas
sepatu collab packingnya niat murah gin kali,Neutral
barang sesuai pesan response cepat layan kirim order design,Puas
bagus ukur real big size,Puas
bagus,Puas
kerenkesampaian dpt size,Puas
mantappppppp surantappp,Puas
sepatu nyaman jahit rapi sisa benang sisa sudut inti finishing product hrs perhati costumer puas lapak mohon tingkat divisi check quality mohon utk perhati,Puas
finally dapet nih sepatu,Neutral
bagus series restock moga kalo event collab beli limit biar dapet,Puas
sepatu cakeep sepatu impi suami kado kirim cepat,Puas
model bagus,Puas
keren abizz unik nyaman worth,Puas
keren asli,Puas
barang bagus,Puas
kerenn,Puas
mantap pooollll,Puas
bagussssss haha,Puas
mantabb,Puas
overall bagus bawahny bersih bulu kain tipis gitu packingnya box bungkus plastik doang jdi boxnya ancur pas nyampe oke soalny pas barangny sampe rumah lgi pulkam pas rumah banjir untung plastik kalo abis basahv saran packingnya benerin kasih bubble wrap biar box utuh,Puas
keren keren finishing rapih dikit,Puas
kotor sisa lembah sepatu kualitas lebih ekspektasi mantap,Puas
buagus,Neutral
oke,Puas
model keren jahit rapi kejar target produksi buru bekas garis pensil sepatu utk harga segitu dapet kualitas oke,Puas
bagus mantap,Puas
lokal gentar,Puas
mantab,Puas
barang udah dng modek bagus kini maaf gan foto karna rusak kamera rusak barang,Tidak Puas
model keren spon jual cepat nyaman enteng pakai jalan sol empuk,Puas
enak nyaman pas mantap putih putih bersih,Puas
sepatux kerentrima kasih min,Puas
respon jual the best lgsg konfirmasi lgsg gerak cepat,Puas
udah tau nonton world cup vidio gampang pake pkt vidio world cup termsk langgan plus kuota aktifin mytsel skb,Puas
mantap selamat barang sesuai ukur pas,Puas
mantaappppp,Neutral
aman dus kirim sobek,Puas
sol kotorada noda kuning bagi sepatu noda hitambisa ilang kalo lap jahit bagi tumit rapi kardus gitu penyok akwkw gara lempar kurir minus beli online emang gin ges sistem kek gacha kadang kalo dapet bagus bagus kalo muas ngeluh wkwkuntuk ukur pasmodel baguscs responnya lambat monmaaapsaran bangun kalo send barang tolong cek kualitasisicacat produk tidakkalo noda bagi mana tolong bersih rapi biar muas aja gitusekian terima gaji,Puas
luarbiasaaa nyangka produk lokal bagus nyaman,Puas
size order pas pakai kasar kaku nyaman pakai harga beli kualitas banget mudah awet cepet lepas lem nungguin model banget pas nyampe liat sepatu beda belah,Puas
kemarin kendala kurir kirim packing aerostreet pas rumah paket terima kotak sepatu plastikbubble wrap kayak beli barang second aja barang tolong perhati packagingnya,Puas
mantappp,Puas
bagus makasih,Puas
safety kirim banget kalo barang udh bagus,Puas
mantaap sepatu,Neutral
oke,Puas
bahan bagus muas wort pokoknyajgn lupa follow tiktok studio yaahahaha makaseh,Puas
model bahan sih oke komplain segi kirim janji,Puas
baik emng bagus bet nyesel,Puas
beli sekian kali keren sepatu motif motif batik kualitas bagus harga gin empuk nyaman kaki,Puas
model pas sesuai pesan,Puas
outsole padat isi sepatu berat model bagus ukur pas worth harga gin,Puas
keren original mantul,Puas
kirim sih kualitas produk bagus banget,Puas
ntap,Neutral
barang sih oke keren bgt kirim pesan proses sampe dijmpt kurir makan inisiatif kirim paket ekspedisi kelas official store hrs lbh aktif,Puas
dalem jendol gpp,Neutral
mantap barang bagus sesuai gambar next order kasih promo yak wkwk,Puas
overall barang bagus packing sampe udh hancur ambil kurir udh buka buka plastik saran kasih bubble wrap,Tidak Puas
barang sesuai deskripsi foto produk,Puas
ukur big size worth harga segitu nunggu edisi ukur well done aerostreetlokal gentar,Puas
sol nyaman produk murah ukur pes sesuai deskripsi,Puas
mantap nyaman model keren sol bagus,Puas
terima kasih model keren,Puas
bagus sepatu lumayan keren noda kuning kardus gpp keren,Puas
bagus bikin mata ganggu bagi sepatu kiri masuk liat rapi cenil samping nyambung karet alas rapi proses potong tek gunting karna udah nempel lem takut rusak ganggu sih sebenernya kotor karna warna putih kotor liat benang gunting pendek gimana nongol aja sih moga depan baik sepele bagus make puas,Puas
barang bagus sesuai harga kecil ngambil haha,Puas
bagus sesuai deskripsi,Puas
sepatu sih bagus ukur pas cuman jual ngirimnya ekspedisi ikut barang gak nyampe,Puas
lokal mahal banggan sendiri suka bgt wlopun limited murah empuk ukur pas juara adlh batik bangga bgt make semangat jual,Puas
model kereen nyaman pakai bahan bagus enak banget pakai smoga awet dah,Puas
sip sip sip nian,Puas
model keren banget pas pake lokaltakgentar,Puas
nyaman pas banget dipake,Puas
keren aerostreet harga gin udah mantab keluar udah kelas brand sih,Puas
overall oke aja noda hitam bersih,Puas
barang kagak sampe ujung ketidakjelasan refund itu nunggu respon jual slow bgt solusi cuman suruh tunggu kali coba beli kapok tobat,Puas
model keren batik indonesia banget cinta produk lokal buat anak bangsa ukrn pas bgt kaki kaki bentek bgt sih model ngembang kanan kiri suka warna putih tulang kira putih susu pas dipake nyaman bgt sol empuk,Puas
keren sepatu wkwk keren bgt good job brand lokal kelas aerostreet lumayan kirim gpp barang selamat sampe tuju terimakasih maju brand lokl indonesia,Puas
worth maximal,Puas
mantap model keren salah beli size,Puas
cuman kirim kecewa,Tidak Puas
selamat sepatu bagus box kokoh nih request aerostreet box sepatu tebelin biar gampang penyok,Puas
the best aerostreet,Puas
model okeukuran pascuma finishing jahit rapi,Puas
mantap suka desain pake nyaman bahan tebel kayak sih awet moga aja awet kecewa kardus rusak jahit putus ngelupas,Puas
model keren pas sizenya sol tembus,Puas
manteeeppp,Neutral
keren bnget,Puas
model keren bgtelegan sukaaaa anteptp sayang barang noda hitam kotor dikit soul lipat rapi,Puas
bagus keren gak panas,Puas
bagusssss,Puas
model bagus nyaman pakainyapokoknya mantap,Puas
ukur pas nyaman dipakenya sepatu bagus warna cerah real pict ujung sepatu rapi,Puas
barang bagus kirim aja,Puas
keren bagus free ongkir luaaaammmaaa bgt sampe mending jgn pake free ongkir kalo cpt,Puas
sepatu dateng jugaso cute kaki sukak banget puas produck aero thanks aerostreet,Puas
nyaman bagus banget brg sol enak,Puas
barang terima ukur sesuai bahan bagus coba nyaman suka bgt desain gak pasar moga tambah tampan lokaltakgentar,Puas
mode bagus nyaman nyaman sampe barang kotak bungkus plastik jdnya penyok sepatu noda kuning hitam,Puas
produk aman puas alangkah baik packing kardus tambah beli opsi nambah kardus biaya tambah jadi kardus hancur salah toko alangkah baik cegah moga jadi aja alami kurir kali hati dapet barang pake uang,Puas
keren moga awet thanks aerostreet,Puas
modelny kerenukurannya pas sepatu bagus gak mahal,Puas
sepatu ukur beli kecil sih but kondisi oke krna pake lebar,Puas
bagus sempurna cacat,Neutral
model keren ukur pas size indonesia kirim cepat plastik packing robek terima pengaruh nilai value for money banget,Puas
model keren cocok pakai acara semiformalformal aksen batik sol super bagus sangt nyaman bangga banget brand local keren,Puas
kulitas buruk sepatu bolong udah mah lem logo tangan ngelupas kacaw beli kaya gin sesuai harga,Tidak Puas
model nyaman tambah terang dasar alas telapak kaki jamin ukur leluasa nyaman kondisi kaki dalam sepatu,Puas
sepatu bagus bahan leather mantap,Puas
harga gin dpt detail worth buy bgt sempurna udh keren tingkat aerostreet klo harga dikit gpp kualitas,Puas
bintang bicara,Neutral
beli kado aman simetris belakang overall suka unikk moga awet dah moga depan kolab asik,Puas
sepatu cakep bangettt ukur pas kaki pake kaos kaki msh nyaman beli naik size ukur kaki biar lbh nyaman pakai kaos kaki,Puas
model keren size lokal size pas kaki,Puas
lumayan,Puas
pesan sesuai ukur pas terima kasih,Puas
wawww sepatu idam sepatu hati,Neutral
sayang banget noda tolong quality control diperhatiin,Tidak Puas
nyaman kaki berat sedikitrapih jugatop,Puas
gasalah langgan aerostreet kasih baik,Puas
barang sesuai ukur,Puas
bagus nyaman kualitas premium,Puas
model bagus blm coba utk pakai sih,Puas
puas banget model model,Puas
barang nyampe gak tau anggap selamat gak plastik koyak kotak remuk sepatu dalam kotor kualitas sic cuman gak anggap size sepatu besar hahahahhaa,Puas
tolong baik risih kalo benang potong benang rapih dirapihin overall udah oke tolong packing pakai plastik doang,Puas
nicee,Puas
bagus banget,Puas
safety packingnya sepatu bagus bgtt,Puas
mantab,Puas
bagus model designnya siluet batik keren bangga banget produksi negeri teknologi harga affordable improvement bottom diinject upper bahan upper pilih tahan panas alhasil sirkulasi udara kaki kaki panas pakai jam saran bahan lidah breathable perforated vamp bantu sirkulasi udara sepatu kaki asa engap tolong perhati yaa sepatu color bleeding solenya proses trim sole rapi,Puas
lebih ekspektasi,Neutral
nicee,Puas
harga kualitas desain sih keren ukur insole sesuai deskripsi sepatu lokal otw global sih,Puas
bagus banget kakak anak happy,Puas
blm kasi bintang gpp mahalin,Neutral
mantap gan,Puas
kualitas defect minor,Puas
kerennn,Puas
model cakep keren,Puas
bagus kerenn,Puas
murah kelas,Puas
mudah mudah awet coba pakai cocok design kualitas empuk,Puas
opsi kirim gojek instan,Neutral
keren worth banget recommend harga segitu dapet kualitas lipat nyaman pakai sesuai foto langgan sih kalo kualitasny tahan good job,Puas
proses jumpa sepatu localpride bahan bagus seller ramah rekomended seller pokok,Puas
sesuai ekspektasi bagus,Puas
produk ckp bagus model bagus lbh rapihdiperhalus bagi sambung bag packing tingkat kardus rusak terima overall keren produk,Puas
model keren gambar batik moga awet,Puas
mantap sesuai pesan,Puas
mohon packingnya baik penyok kardus pakai sepatu penyok,Puas
produk lokal ukur,Puas
keren,Puas
sepatu oke ukur cocok pas pas kirim perhati detail kerja untung benang kacau jahit,Puas
mantap,Puas
yaaaawwww nais,Neutral
cakep banget euy keren nih buat anak bangsa,Puas
mantaabb puas banget barang moga beli seri collab,Puas
produk rapi noda,Tidak Puas
aero street emang lawan,Tidak Puas
mantab,Puas
bagus recomended,Puas
kado,Neutral
model keren abis sie gak kalah merek brand kenal adas dll pengirimanya standard boxnya penyok cuman bungkus plastik tipis bening kirain bungkus lgi pke plastik item apa klo beli online,Puas
jos banget,Puas
mantaab pas ukur,Puas
model kerensesuai hargasukses buat indonesia,Puas
good cocok kondangan,Puas
baik iniiii,Puas
bgt,Neutral
uda alam beli sepatu aerostreet shinchan balut plastik tipis kotak uda peyot saran kalo merek majuga benah packingan koleksi skedar simpan sepatu serta kotak,Neutral
min gmna sobek bagi kyk kliatan garis sol depan,Neutral
barang selamat sesuai spesifikasi ukur tera box penyok terima,Puas
dapet edisi batik gibran,Neutral
bagus cmn syg box penyok karna kirim gpp,Puas
welllokaltakgentar,Puas
barang terima utuh desain eksklusif limited edition keren banget,Puas
barang bagus sesuai pesan,Puas
alhamdulillah nda pakai jokireseller,Puas
overall oke nyaman maju produk lokal tingkat kualitas lokaltakgentar,Puas
mantap,Puas
mantap min barang darat cepat mulus packing packagingnya rapih aman sebenernya dus penyok dikit sih cuman gak parah ukur pilih nyaman pake gak pake kaos kaki pas pakai kualitas sepatu oke buat lokal kolaborasi unik warna detail keren representasi partner kolaborasi minus minor sih benang lem lebih dikit layan fast respone sukses min jual makasih min,Puas
sukses terusss,Puas
model oke kirim cepat cuman bekas cetak sol bersih lapis kain simetris pola batik simetris overall lokaltakgentar keren,Puas
model bagus sol empuk ukur salah kirim pantesan sempit,Puas
kualitas barang juara bintang kualitas kirim tingkat cepat,Puas
barang bagus sesuai deskripsi keren banget,Puas
keren,Puas
sepatu desain udah bagus coret kaya coret pensil sepatu kek gelembung gitu trus jahit rapih,Puas
sipp,Puas
order utk kali emg kecewa produk lokal,Neutral
mantab,Puas
kirim dus sobek,Neutral
model keren sepatu nyaman pakai kirim gercep,Puas
tcakep barang nyaman kantong,Puas
gak nyesel produk,Neutral
okee,Puas
kualitas barang sangatt bagus maju brand lokal,Puas
bagus suka banget bahan model,Puas
not bad puas mantap minus dikit oke,Puas
punyaaaa keren bingit,Puas
yaudah,Neutral
kecewa sol depan masuk coret bolpoin,Tidak Puas
pas banget kaki banyakin produksi size hehe,Puas
kali beli aerostreet puas kualitas mantap respon proses barang cepat tambah aman packingnya,Puas
terima kondisi sesuai gambar packing rapi aman seller responsif cepat proses order sukses gan,Puas
mayan,Neutral
worth buy,Puas
packingan aman motif batik sepatu kiri sengaja bikin beda sepatu kanan oneofakind,Puas
mantulllll,Puas
overall bagus kirim aja sampe sampe rumah,Puas
keren bahan enak pakai,Puas
model unik depan sol kerapihan tingkat puas overall nice,Puas
model unik depan sol kerapihan tingkat puas overall nice,Puas
bagus banget pokok pas dipake,Puas
lapisin wrapping plastik tipis usaha packi gan,Neutral
ready toko zills silah order terima kasih,Puas
benjol telapak sepatu kananbikin gak nyaman,Puas
alhamdulillah udah sampaiaslinya keren bgtt sih dri kmrin nyari ukur hbistpi alhamdulillah dapet ukur asli keren bgtt sih inimodelnya bagus bahan alhmdulillah kecewa,Puas
kualitas bagus htk harga gin jelek insole dalem pakai aerofoams spy jos aerofoam dalemmya sepatu hujan,Puas
barang kemas kerapihan mayan kualitas blm test kuat brp best seller recommended,Puas
sepatu epic brand lokal gila design simple putih hias batik beda warna mewah upper heelsnya kiri kanan sepatu detail emboss batik kena cahaya liat istimewa insoles lepas nemu sepatu harga istimewa gin lepas insolesnya amazing cocok simple style hang out pesta formal aerostreet gibran keren lokaltakgentar,Puas
baguss moga awet thanks seller,Puas
time beli produk aerostreet design comfort packaging kardus penyok kurir maybe overall good and great moga awet moga dapet limited edition nextnya thank you,Puas
barang udh darat selamat terimakasih aero street,Puas
bagus nyaman keep the quality lokal gentar,Puas
dapet produk aerostreet gibran kirim cepat hehe biasaa mustinya ganti nama tuh last mute,Puas
beli lancaraman kerjasama,Puas
keren kwalitas bagus pas nyaman pakai,Puas
beli sepatu aerostreet emg kecewa kerennn,Puas
enak pake foam empuk bener cuman minus aja warna gak warna dasar liat sol dalem lebih dikit doang salah sepatu aja sepatu kanan mulus lusss butuh proses tingkat ajaa,Tidak Puas
dapet admin makasih aerostreet,Puas
puas enak pakai ukur akurat warna sesuai foto,Puas
barang sesuai ekspetasi ukur pas benang jahit,Puas
mantap dah pokok produk aerostreet kualitas nyaman dipake sukses dah aerostreet seller tokped,Puas
cantikkk emankkkk,Puas
keren pas ukur,Puas
mantap,Puas
model keren nyaman standard tingkat defect,Puas
model keren bagus bgt sol tebel tahan ukur pas,Puas
lecetsobek,Neutral
thank youuu arrived safely and super cantiiik,Neutral
bagus nyaman dipake,Puas
mantaplokal gentar tks mas gibran limited,Puas
mantap kirim cepat kualitas ragu,Puas
model keren,Puas
kereeen bngett nyesel sumpah beli terus produk aero,Neutral
kualitas original kondisi sempurna harga terjangkaupengiriman cepat puasada ukur real ukur terimakasih,Puas
aerostreet emg bestudh pnya pasang modelsukses yaalokaltak gentar,Puas
mantab sesuai pesan kualitas ragu lagi,Puas
beli ukur temen banget,Neutral
tali sepatu kanan miring kecewa dikit gpp moga,Tidak Puas
model keren nyaman pakai look langsung tau aero,Puas
kualitas oke,Puas
model keren nyaman pakai noda moga tingkat,Puas
nyaman digunain,Puas
sadar pas beres pake kirim beda ukur salah cek mikir sampe salah ukur ngirim salah udh baik depan aja,Tidak Puas
bahan kaku cutting bag simetris pake ngukur size size chart pres bgt beli udh,Tidak Puas
model keren kebel,Puas
desain emng keren untung qcnya baik,Puas
dapet mantap bahan model bagus jaitan dll mah msh toleransi nice nice thx aerostreet,Puas
bagus kualitas,Puas
ckp bagus sesuai kurang sma finishing benang perhati sepatu kolab trimakasih,Puas
barang sesuai pesan size pas kirim cepat,Puas
jujur udah udah kali beli aerostreet harga murah barang bagus blm jadi macem beli ken bgt seri collab bareng mas gibran banyak jahit noda bekas pensil hilang gunting jahit miring kait tali sepatu maklum sedih lambang lokal gentar outsole tapak sepatu lem kuat huhu lepas dikit overall emang cakep sih sepatu batik warna putih liat kalo kena cahaya,Puas
model keren,Puas
mantap,Puas
keren bet model,Puas
box rusak,Tidak Puas
manteb sih yah klo kualitas udah pake thun blm jebol ngelupas kulit klo nyuci pake sabun sikat,Puas
model bagus enak pakai tambah kaos kaki bag tumit kaya spons tonjol rada ganggu jahit lepas overall puas thanks,Puas
packing kirim super cepat barang kondisi baguskualitas produk bagus atas expektasi lihat harga jual muas kecewa beli produk aerostreet depan bangga denga produk buat indonesia,Puas
tuju selamat boxnya penyok gak papa suka banget raguragu ukur kecil nyisa kotor sepatu but its sih kali dapet nih sepatu,Puas
bagus sepatu detail batik putih desain batik bagus,Puas
mantep banget sepatu josss,Puas
model nyenengin keren gan kloter kmaren habis stock nunggu penuh sabar alhasil sepatu,Puas
mantullllbarang kualitas harga affordable bangga pakai produk lokal,Puas
produk mantap nyaman pakai,Puas
produk ilang gajelas,Puas
paket hilang gajelas mana tau lari,Tidak Puas
puas banget belanja nyampenya sesuai barang baguuss makasih yaa,Puas
cek valenzio id,Neutral
gak nyesel pantau toko dapet alhirnya batch gak dapet kualitas ragu pokok notice detail tumpah lem,Puas
keren,Puas
bagus banget,Puas
packing aman puas banget belanja tahan kualitas kuantitas,Puas
unik sih desain nyaman pakai,Puas
bagus banget,Puas
sesuai ekspektasi keren baguss mantab aerostreet cuman kurir cepat aja hubung kirim barang rumah,Puas
bagus,Puas
mantap,Puas
mantap,Puas
model keren msh rapi hasil moga bagus depan,Puas
overall sih keren bgt ditingkatin detail kayak jahit lebih noda presisi sisi perhati pasar,Puas
sol sepatu cacat lebih bagus,Tidak Puas
mantaps,Puas
barang mantap lambat jalan doang lebih oke,Puas
perhati baik kemas barang bagus berqualitas,Puas
dapet sale dimaukereeen,Neutral
overall good,Puas
keren bahan kecewa,Puas
dapet batik seriespermasalahan diatasin lahwajarlah nama kejar produksi benang lebihbakar aja pake korek cetak molding jendol depanrapihin pake cutter label lokaltakgentar gampang lepaslem ulang pake lem korea unsur coklat kurangganti tali pakai warna coklat perfect nih sepatudapet puji temenx kantor baik packingnyadibungkus plastik bermerk aerostreet bungkus plastik transparan doank,Puas
baguss sepatu sayang ukur kirim salah mas okeee,Puas
keren sih sepatu,Puas
mantap,Puas
kualitas packing aman kualitas bahan sepatu rapi harap brand local kenal harap tingkat kualitas lbh lokaltakgentar,Puas
sepatu terima kondisi box kayak gitu robek koq untung aja sepatu aman proses kirim packing tetep harga skrg harga plastik doang kalah merk belah harga sepatu imbang packing safety pikir aero udah syukur gua ksh harga murah macem,Tidak Puas
cakeeep pake bangeet,Neutral
tingkat benang bekas jahit noda pensil pulpen hilang minyak kayu putih,Tidak Puas
mantap bener kualitas atas ekspetasi sih,Puas
mantap nyaman enteng pas pakai pokoknyagak nyesel bau lem pabrikan rasa over all best makasih,Puas
sayang coret pensil liat banget,Neutral
sepatu keren abis langgan sll bli sepatu mantab,Puas
keren banget,Puas
utk model desain zonk packing buruk plastik bening tuipis,Tidak Puas
harga imbang quality control,Neutral
perhati,Neutral
kereeeeen abissss,Neutral
model keren jahit rapi puas bangetz,Puas
kualitas bagus enak jalan,Puas
mantab puas,Puas
inceran launching,Neutral
joosssss keren bgt,Puas
dpt batch bagusss bgttt sesuai ekspektasi model nyaman puas produk aerostreet udah beli sekian kali produk bikin gagal packingnya sampe uda rusak kasih buble wrap but its okay dalem aman wkw,Puas
designnya keren tingkat,Puas
lumayan,Puas
mantab elegan,Puas
mantaappbagusss banget,Puas
dpt sampe bdg ukur sesuai cmn sayang dus sampe robek depan kasih opsi bublewrap klo emg provide,Puas
bagus bangettt nang,Puas
mantaaabbbbbbbbbbbbbbb,Neutral
model cantik warna cantik ukur sesuai tpii tali belah min,Puas
puas,Puas
sepatu keren aerostreet emang gagal serie kolaborasi,Puas
sepatu bagus nyaman sayang bgt boxnya rusak,Puas
dipake lumayan enak design worth utk harga gin mah,Puas
lokasi gentar,Puas
selamat,Puas
barang sesuai pesan ukur pasterbaik,Puas
mantep barang sayang rapi bekas pensil lokaltakgentar,Puas
sepatu bagus bangetttt makasih anak suka bangettttt tunggu restocknya,Puas
kerensesuai deskripsi,Puas
cakepp,Puas
saran bekas lem benang jaitan msh bekas lipat lipat bagus,Neutral
kali pesan telat ekspedisi sicepat lambat gagal pickup sampe kali sampe minggu sampe paksa rangin bintang,Tidak Puas
alhamdulillah brg aman minor aja minus moga byk batch angkat batik,Puas
thanks aerostreet mnghrdirkan produk kolaborasi unik rncana video review detail sepatu,Neutral
mantep gan,Puas
lem mana noda pulpen noda kuning sayang banget barang kolaborasi kondisi kaya gin nyampe konsumen,Tidak Puas
keren banget siiih gemoyy nyesel war proses sisa auto cancel,Puas
mantapp,Puas
keren abis,Puas
barang sesuaibest seller pokok dah,Puas
bagus banget aerostreet gibran suka banget desainny nyaman pakai jatuh hati banget aerostreet ken beli model,Puas
biaya proteksi ngaruh,Neutral
keren banget nyesel beli,Puas
bagus banget gak nyesel rebut beli saran aja kalo kotak bikin tebel biar gak penyok bgt kotak kalo pas kirim but love,Puas
model keren pas kaki nyaman pakai aktivitas bahan gak bikin gerah kaki terimakasih aerostreet,Puas
bagus banget makas,Puas
model kereen packaging tingkat dus sepatu bungkus plastik ada penyook,Puas
sepatu selamat,Puas
puas produk teliti kondisi sepatu sepatu putih noda noda lem sepatu cek quality controlnya kirim sepatu sepatu baik customernya terima kasih mohon timbang,Puas
sip,Puas
sesuai pesan,Puas
bagusseee dateng selamat kardus penyok untung dalem aman mantull lahh aero gibran,Puas
okok,Puas
finally dapettt batch bagus bangettt sepatu kirim cepet cuman packaging kirain dipakein bubble wrap but its okey barang tetep aman selamat terimakasih,Puas
insole tipis,Neutral
bagus,Puas
tali sepatu belah,Tidak Puas
kerenn bgt sepatu,Puas
keren motif,Puas
sepatunyaa baguss bangettt harga segitu dapet sepatu atas rare kualitasnyaa maen makasih aerostreet,Puas
kualitas produk sepatu lumayan bagus top markotop,Puas
kelazz,Neutral
kemas keren model bagus mantap rekomended beli barang,Puas
enak dipake kualitas oke banget harga murah suka banget siluet batik,Puas
sekian kali beli aerostreet hasil kecewa,Tidak Puas
barang bagus suka banget,Puas
keren banget series kirim cepatthank you seller suka seriesnya moga next dpt,Puas
gak nyesel beli produk lokal aerostreet,Puas
keren banget sepatu,Puas
barang sesuai pesan presisi overall good,Puas
rapih benang lebih,Puas
bagus saran bubblewrap aman terimakasih,Puas
brand aerostreet percaya gak sia ikut flashsale,Neutral
baguss miss kardus penyok saran kasih bubble wrap smua kirim dri tokped bayar lindung smoga awet beli koleksi,Puas
keren poll sepatu,Puas
baguss,Puas
salah pilih ukur keren banget,Tidak Puas
keren poll,Puas
bagus keren,Puas
keren mantul,Puas
alhamdulillah sepatu bagus gaada benang kusut minus kirim aja ekspedisi bikin kardus rusak,Tidak Puas
kelazzzz,Neutral
barang bagus berat aja pakai,Puas
bagus mantapp dah,Puas
kotor dkit ujung sepatu trus kerdusnya penyok but sepatu kren banget maybe next packing ksh bubble wrap kaya biar save,Puas
mantap bagus enak pakai sayang pres jahit presisi,Puas
mantap dapet perdana series aero gibran desain sepatu keren joss lokal gentar,Puas
sesuai pesan sepatu bagus saran kirim tingkat terima kasih,Puas
ready toko zills silah order,Puas
mantab pokok lokaltakgentar,Puas
original,Puas
pesan ukur pas sesuai kaki sepatu bagus motif batik takira sillhouete,Puas
desain keren sepatu angkat tema batik desain simpel modern banget good joob aerostreet,Puas
model cakep,Puas
bbaguuusss bangettttttt,Neutral
cakep sih tebal sayang kotor moga pas cuci hilang boxnya penyot sepatu aman saran kirim kota pake bubble wrap moga perhati,Puas
barang cepat aman kondisi barang bagus,Puas
mantap produk bagus pas harga rakyat kirim cepat,Puas
ngecewajn koleksi,Neutral
desain keren,Puas
sepatu nyaman desain keren bahan kualitas ukur sesuai proses pesan cepat mantap model,Puas
sepatu nyaman mantap model desain keren ukur sesuai bahan kualitas proses pesan cepat,Puas
